# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.9016151042873622,2.3195136065007476,3.9056966822422345,92.42449133753449,2.7048453128620866,3.0000000000000413,0.05319207464405741,0.0,8.250856458114647,0.0
 0.9042846769696696,2.3192049180473377,3.9129215618595925,92.44651759854071,2.712854030909009,3.0,0.052412685723754134,0.0,8.153626217996354,0.0
 0.9069497508672397,2.3188930959149627,3.920155454714456,92.46824761494484,2.7208492526017194,3.000000000000125,0.05161961655270676,0.0,8.053518431044631,0.0
 0.9096105982954259,2.318578143659029,3.9273989957181397,92.48967679874993,2.7288317948862777,2.9999999999999165,0.05081356670732355,0.0,7.950628388884279,0.0
 0.9122674883169274,2.3182600648349454,3.9346528197819532,92.51080074398102,2.7368024649507823,3.0000000000000417,0.04999524545576536,0.0,7.84505399294033,0.0
 0.914920686801162,2.317938862998117,3.941917561817209,92.53161522934384,2.744762060403486,2.9999999999999165,0.049165369947411934,0.0,7.736895511511694,0.0
 0.9175704564816285,2.3176145417039513,3.949193856735218,92.55211622049117,2.7527113694448855,3.0000000000000417,0.04832466406488934,0.0,7.626255441158313,0.0
 0.9202170570113414,2.3172871045078556,3.9564823394472923,92.57229987218149,2.760651171034024,2.9999999999999583,0.047473856870606373,0.0,7.513238259034994,0.0
 0.9228607450164099,2.316956554965237,3.9637836448647428,92.59216253004611,2.7685822350492297,3.000000000000042,0.04661368175261233,0.0,7.397950251365855,0.0
 0.9255017741478341,2.316622896631502,3.9710984078988822,92.61170073217279,2.776505322443502,2.999999999999874,0.04574487517832861,0.0,7.280499282999379,0.0
 0.9281403951315818,2.316286133062058,3.9784272634610205,92.63091121035308,2.784421185394745,3.0,0.04486817423915185,0.0,7.1609946202865675,0.0
